secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
469,0,100,0.59288,6.3144,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
470,0,100,0.59482,6.9876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
471,0,101,0.59692,7.5564,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
472,0,101,0.59915,8.028,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
473,0,101,0.60147,8.3304,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
474,0,101,0.60391,8.802,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
475,0,102,0.60667,9.9108,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
476,0,102,0.60959,10.5156,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
477,0,103,0.61256,10.7136,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
478,0,103,0.61563,11.052,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
479,0,103,0.61876,11.2536,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
480,0,105,0.62185,11.1168,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
481,0,106,0.6249,10.9836,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
482,0,106,0.62795,10.9836,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
483,0,107,0.63103,11.0844,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
484,0,109,0.63418,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
485,0,110,0.63739,11.556,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
486,0,110,0.64064,11.6892,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
487,0,111,0.64386,11.5884,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
488,0,112,0.64706,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
489,0,113,0.65025,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
490,0,114,0.65342,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
491,0,115,0.6566,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
492,0,116,0.65978,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
493,0,116,0.66294,11.3868,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
494,0,116,0.66611,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
495,0,117,0.66929,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
496,0,116.5,0.67089,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
497,0,116,0.67249,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
498,0,116,0.6761,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
499,0,116,0.67885,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
500,0,116,0.68198,11.2536,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
501,0,116,0.68511,11.286,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
502,0,116,0.68826,11.3184,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
503,0,116,0.6914,11.3184,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
504,0,116,0.69456,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
505,0,116,0.69772,11.3868,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
506,0,116,0.70089,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
507,0,116,0.70407,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
508,0,116,0.70727,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
509,0,117,0.71044,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
510,0,117,0.71359,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
511,0,118,0.71677,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
512,0,119,0.71996,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
513,0,120,0.72313,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
514,0,120,0.72628,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
515,0,121,0.72944,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
516,0,121,0.7326,11.3868,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
517,0,121,0.73579,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
518,0,122,0.739,11.556,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
519,0,122,0.7422,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
520,0,122,0.74539,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
521,0,122,0.74858,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
522,0,123,0.75181,11.6208,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
523,0,124,0.75507,11.7216,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
524,0,124,0.75834,11.79,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
525,0,124,0.7616,11.7216,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
526,0,125,0.76484,11.6568,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
527,0,125,0.76807,11.6568,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
528,0,125,0.77134,11.7576,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
529,0,125,0.77461,11.79,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
530,0,125,0.7779,11.8224,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
531,0,125,0.78119,11.8584,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
532,0,125,0.7845,11.8908,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
533,0,126,0.7878,11.8908,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
534,0,126,0.7911,11.8908,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
535,0,126,0.79439,11.8224,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
536,0,126,0.79764,11.7216,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
537,0,126,0.80089,11.6892,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
538,0,126,0.80413,11.6568,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
539,0,126,0.80735,11.5884,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
540,0,126,0.81057,11.5884,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
541,0,125,0.81379,11.6208,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
542,0,124,0.81709,11.8584,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
543,0,124,0.82043,12.024,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
544,0,124,0.82378,12.06,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
545,0,124,0.82708,11.8908,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
546,0,124,0.83033,11.6892,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
547,0,124,0.83357,11.6568,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
548,0,125,0.83682,11.7216,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
549,0,125,0.84013,11.9232,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
550,0,125,0.84349,12.0924,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
551,0,126,0.84688,12.1932,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
552,0,127,0.85029,12.2616,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
553,0,127,0.85371,12.3264,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
554,0,128,0.85716,12.4272,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
555,0,128,0.86064,12.4956,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
556,0,128,0.86412,12.564,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
557,0,128,0.86763,12.5964,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
558,0,128,0.87113,12.6288,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
559,0,129,0.87465,12.6648,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
560,0,129,0.87817,12.6648,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
561,0,129,0.88169,12.6972,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
562,0,128,0.88521,12.6648,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
563,0,128,0.88871,12.5964,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
564,0,128,0.8922,12.564,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
565,0,129,0.89568,12.528,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
566,0,129,0.89915,12.4956,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
567,0,129,0.9026,12.4272,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
568,0,129,0.90605,12.3948,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
569,0,129,0.90947,12.3264,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
570,0,129,0.91288,12.2616,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
571,0,129,0.91624,12.1248,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
572,0,129,0.91958,11.9916,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
573,0,130,0.92287,11.8584,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
574,0,130,0.92616,11.8584,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
575,0,130,0.92947,11.8908,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
576,0,130,0.93278,11.9232,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
577,0,130,0.93609,11.9232,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
578,0,130,0.93941,11.9592,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
579,0,130,0.94275,12.024,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
580,0,129,0.94613,12.1608,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
581,0,129,0.94954,12.2616,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
582,0,129,0.95296,12.3264,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
583,0,129,0.95639,12.3624,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
584,0,129,0.95985,12.4272,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
585,0,129,0.9633,12.4272,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
586,0,129,0.96674,12.3948,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
587,0,129,0.97014,12.2256,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
588,0,129,0.97348,12.024,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
589,0,130,0.97677,11.8584,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
590,0,130,0.98006,11.8224,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
591,0,130,0.98334,11.8224,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
592,0,130,0.9867,12.0924,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
593,0,131,0.9901,12.2256,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
594,0,131,0.99351,12.294,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
595,0,131,0.99695,12.3624,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
596,0,131,1.00037,12.3264,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
597,0,131,1.00381,12.3948,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
598,0,131,1.00726,12.3948,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
599,0,131,1.0107,12.3948,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
600,0,132,1.01413,12.3624,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
601,0,132,1.01757,12.3624,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
602,0,132,1.02099,12.3264,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
603,0,132,1.0244,12.2616,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
604,0,132,1.0278,12.2616,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
605,0,132,1.0312,12.2256,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
606,0,131,1.0346,12.2256,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
607,0,130,1.038,12.2256,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
608,0,130,1.04135,12.0924,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
609,0,130,1.04468,11.9916,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
610,0,130,1.04799,11.9232,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
611,0,131,1.05128,11.8224,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
612,0,132,1.05454,11.7576,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
613,0,132,1.05784,11.8584,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
614,0,133,1.06119,12.06,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
615,0,133,1.06458,12.2256,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
616,0,134,1.06804,12.4272,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
617,0,134,1.07196,12.4272,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
618,0,135,1.07494,12.4272,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
619,0,135,1.07837,12.3264,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
620,0,135,1.08177,12.2616,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
621,0,135,1.08515,12.1608,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
622,0,135,1.08853,12.1608,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
623,0,136,1.0919,12.1248,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
624,0,136,1.09527,12.1608,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
625,0,136,1.09866,12.1932,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
626,0,136,1.10206,12.2256,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
627,0,136,1.10546,12.2616,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
628,0,137,1.10889,12.3264,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
629,0,137,1.11231,12.3264,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
630,0,137,1.11573,12.294,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
631,0,137,1.11915,12.3264,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
632,0,137,1.12258,12.3624,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
633,0,137,1.12603,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
634,0,137,1.12948,12.4272,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
635,0,136,1.13292,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
636,0,136,1.13637,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
637,0,136,1.13981,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
638,0,137,1.14325,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
639,0,137,1.14669,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
640,0,137,1.15015,12.4272,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
641,0,137,1.1536,12.4272,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
642,0,137,1.15705,12.4272,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
643,0,137,1.16049,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
644,0,136,1.16394,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
645,0,136,1.16738,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
646,0,135,1.17082,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
647,0,135,1.17427,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
648,0,135,1.17771,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
649,0,135,1.18115,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
650,0,135,1.1846,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
651,0,135,1.18804,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
652,0,134,1.19148,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
653,0,134,1.19492,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
654,0,134,1.19838,12.4272,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
655,0,134,1.20184,12.4632,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
656,0,135,1.2053,12.4632,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
657,0,135,1.20877,12.4956,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
658,0,135,1.21224,12.4956,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
659,0,135,1.21572,12.528,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
660,0,135,1.21921,12.564,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
661,0,136,1.22267,12.4632,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
662,0,136,1.22612,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
663,0,136,1.22954,12.3264,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
664,0,136,1.23297,12.3264,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
665,0,137,1.2364,12.3624,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
666,0,137,1.23984,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
667,0,137,1.24329,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
668,0,137,1.2467,12.294,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
669,0,137,1.2501,12.2256,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
670,0,138,1.25347,12.1608,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
671,0,138,1.25687,12.2256,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
672,0,138,1.26028,12.2616,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
673,0,138,1.26369,12.294,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
674,0,138,1.26712,12.3264,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
675,0,137,1.27055,12.3624,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
676,0,137,1.27399,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
677,0,137,1.27742,12.3264,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
678,0,138,1.28082,12.2616,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
679,0,138,1.28421,12.1932,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
680,0,138,1.28757,12.0924,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
681,0,138,1.29091,12.024,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
682,0,139,1.2942,11.8584,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
683,0,138,1.29746,11.7216,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
684,0,138,1.30081,12.06,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
685,0,138,1.30421,12.2616,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
686,0,139,1.30766,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
687,0,139,1.31111,12.4272,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
688,0,139,1.31457,12.4632,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
689,0,139,1.31806,12.528,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
690,0,138,1.32154,12.564,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
691,0,138,1.32504,12.5964,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
692,0,138,1.32854,12.5964,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
693,0,137,1.332,12.4632,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
694,0,136,1.33544,12.3948,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
695,0,136,1.3389,12.4272,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
696,0,134,1.34235,12.4272,0,0,0,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
